upc,titles,genre_id,ratings,product_type,price_excl_tax_gbp,price_incl_tax_gbp,tax,num_reviews
b6670507e85b30e6,Like Never Before (Walker Family #2),10,2,Books,28.77,28.77,0.0,0
40cdcbb7692fd408,Life of Pi,15,4,Books,13.22,13.22,0.0,0
b74ee891e2a6dd69,Leave This Song Behind: Teen Poetry at Its Best,34,5,Books,51.17,51.17,0.0,0
4c82371b8cd02d4d,King's Folly (The Kinsman Chronicles #1),17,5,Books,39.61,39.61,0.0,0
68407606544d6f22,John Adams,2,4,Books,57.43,57.43,0.0,0
2a9fcb3382d351c8,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),19,4,Books,46.01,46.01,0.0,0
eff5710404e2ff78,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,19,2,Books,28.25,28.25,0.0,0
c00bc29a678a6efb,Good in Bed (Cannie Shapiro #1),2,5,Books,37.05,37.05,0.0,0
de6d7645f192d517,"Fruits Basket, Vol. 7 (Fruits Basket #7)",42,1,Books,19.57,19.57,0.0,0
2e40333991f56f45,For the Love: Fighting for Grace in a World of Impossible Standards,29,3,Books,45.13,45.13,0.0,0
4e78f06160b717ac,Finding God in the Ruins: How God Redeems Pain,29,2,Books,46.64,46.64,0.0,0
4fa75fc6829431ca,Every Heart a Doorway (Every Heart A Doorway #1),17,5,Books,12.16,12.16,0.0,0
4e980425468708da,Delivering the Truth (Quaker Midwife Mystery #1),27,4,Books,20.89,20.89,0.0,0
4807043b8218e9ce,Counted With the Stars (Out from Egypt #1),10,5,Books,17.97,17.97,0.0,0
4781b6bfd6f7a2c5,"Chronicles, Vol. 1",26,2,Books,52.6,52.6,0.0,0
a322361a37a78d3d,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,9,1,Books,25.77,25.77,0.0,0
5b546a46a86a9d8c,Benjamin Franklin: An American Life,6,3,Books,48.19,48.19,0.0,0
6b52904b2ab91bf6,"At The Existentialist Caf̩: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",33,5,Books,29.93,29.93,0.0,0
cc1936a9f4e93477,A Summer In Europe,48,2,Books,44.34,44.34,0.0,0
6c7fa6844380f50a,A Short History of Nearly Everything,23,5,Books,52.4,52.4,0.0,0
d1378a0ad06ff979,A Gathering of Shadows (Shades of Magic #2),17,4,Books,44.81,44.81,0.0,0
5ba3d703d1ae0c1d,The Sound Of Love,15,5,Books,57.84,57.84,0.0,0
774fa432bd7d9c47,The Rise and Fall of the Third Reich: A History of Nazi Germany,23,2,Books,39.67,39.67,0.0,0
fd364afd082f5446,The Perks of Being a Wallflower,15,3,Books,55.02,55.02,0.0,0
2da5edf8b5776c9a,The Mysterious Affair at Styles (Hercule Poirot #1),27,4,Books,24.8,24.8,0.0,0
60376aa71be66083,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,29,4,Books,59.45,59.45,0.0,0
2efa5a839e62b1bd,The Makings of a Fatherless Child,15,2,Books,31.58,31.58,0.0,0
d326e189b1210916,The Joy of Cooking,2,4,Books,43.27,43.27,0.0,0
e6635f5b0a2c78db,The Invention of Wings,22,1,Books,37.34,37.34,0.0,0
72b5355dda190b6a,The Hobbit (Middle-Earth Universe),15,5,Books,17.8,17.8,0.0,0
48736df57e7bec9f,The Great Railway Bazaar,48,1,Books,30.54,30.54,0.0,0
d33824cb93ecab6f,The Golden Compass (His Dark Materials #1),2,1,Books,18.77,18.77,0.0,0
2bc80eba94950873,The God Delusion,2,3,Books,46.85,46.85,0.0,0
eb7459e0c570251d,The Girl You Left Behind (The Girl You Left Behind #1),21,1,Books,15.79,15.79,0.0,0
cb17945cb90b7837,The Fellowship of the Ring (The Lord of the Rings #1),15,2,Books,10.27,10.27,0.0,0
3d250ab0f12be445,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),34,5,Books,15.42,15.42,0.0,0
6478ccb4416e6a5d,The Barefoot Contessa Cookbook,19,5,Books,59.92,59.92,0.0,0
2a1b3d967cda1da2,Tell the Wolves I'm Home,50,2,Books,50.96,50.96,0.0,0
8d8e9f9b8730eb25,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,15,3,Books,30.6,30.6,0.0,0
720c36b2bee4692e,Pride and Prejudice,2,4,Books,19.27,19.27,0.0,0
6d235933670503d9,Musicophilia: Tales of Music and the Brain,15,1,Books,46.58,46.58,0.0,0
f38f37ed934d84b2,Mere Christianity,2,3,Books,48.51,48.51,0.0,0
7a2b51f69e81c722,Me Before You (Me Before You #1),18,1,Books,19.02,19.02,0.0,0
6958de044cb28a84,In the Woods (Dublin Murder Squad #1),27,2,Books,38.38,38.38,0.0,0
fe0f34ebed689381,In Cold Blood,29,4,Books,49.98,49.98,0.0,0
e792c0969cefe1b8,How to Stop Worrying and Start Living,41,5,Books,46.49,46.49,0.0,0
012170e4fc87ace0,Give It Back,47,2,Books,18.32,18.32,0.0,0
384c7d41d5ffe9d1,"Girl, Interrupted",29,3,Books,42.14,42.14,0.0,0
56a34d0cec11d6b0,Fun Home: A Family Tragicomic,2,4,Books,56.59,56.59,0.0,0
97258f576d4bb672,"Fruits Basket, Vol. 6 (Fruits Basket #6)",42,4,Books,20.96,20.96,0.0,0
4e3b183180e2a992,Deception Point,18,4,Books,40.32,40.32,0.0,0
6e06d0f00f6da20f,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",42,3,Books,36.39,36.39,0.0,0
f3c70d296ec796c4,Catherine the Great: Portrait of a Woman,23,4,Books,58.55,58.55,0.0,0
faf841f81c52638b,Better Homes and Gardens New Cook Book,19,3,Books,39.61,39.61,0.0,0
46cb43c2ab133ccc,An Unquiet Mind: A Memoir of Moods and Madness,36,3,Books,21.3,21.3,0.0,0
9e60929f521fa280,A Year in Provence (Provence #1),48,4,Books,56.88,56.88,0.0,0
2e5b4ff08a75fd02,World Without End (The Pillars of the Earth #2),22,4,Books,32.97,32.97,0.0,0
e75f3ae1da1cc652,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",50,4,Books,47.31,47.31,0.0,0
759ee7d059b1beb8,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,29,2,Books,48.67,48.67,0.0,0
60369d96b7b80869,Where She Went (If I Stay #2),50,4,Books,41.73,41.73,0.0,0
163d89116179c33f,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,15,4,Books,53.68,53.68,0.0,0
3a7d54a264d9f33e,Two Summers,50,1,Books,14.64,14.64,0.0,0
bc209a900101f28d,This Is Your Brain on Music: The Science of a Human Obsession,26,1,Books,38.4,38.4,0.0,0
abbb492978ff656d,The Secret Garden,11,4,Books,15.08,15.08,0.0,0
2e4fc5eacceec12c,The Raven King (The Raven Cycle #4),2,2,Books,30.57,30.57,0.0,0
e0b3a679b83caccc,The Raven Boys (The Raven Cycle #1),17,4,Books,57.74,57.74,0.0,0
f701fae56b645ef7,The Power Greens Cookbook: 140 Delicious Superfood Recipes,19,5,Books,11.05,11.05,0.0,0
93379e3a2072a01b,The Metamorphosis,11,1,Books,28.58,28.58,0.0,0
0d210d2448c3018f,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,23,5,Books,42.91,42.91,0.0,0
dfd9ff1f343cdaff,The Little Paris Bookshop,18,3,Books,24.73,24.73,0.0,0
c4589ee5977a47be,The Hiding Place,23,4,Books,55.91,55.91,0.0,0
3213b1f13f5f0f7c,The Grand Design,39,3,Books,13.76,13.76,0.0,0
ad84f18659e6bfe2,The Firm,18,3,Books,45.56,45.56,0.0,0
3661360c99719414,The Fault in Our Stars,15,1,Books,47.22,47.22,0.0,0
a2a9f76339d21ab1,The False Prince (The Ascendance Trilogy #1),17,5,Books,56.0,56.0,0.0,0
fe7210553d56c097,The Expatriates,18,2,Books,44.58,44.58,0.0,0
fec06f52054ea900,The Dream Thieves (The Raven Cycle #2),15,1,Books,34.5,34.5,0.0,0
c4182bdb53e2459a,The Darkest Corners,50,5,Books,11.33,11.33,0.0,0
b228042c088b1913,The Crossover,34,4,Books,38.77,38.77,0.0,0
b716233fcb6877e6,The 5th Wave (The 5th Wave #1),15,2,Books,11.83,11.83,0.0,0
84126312e2431a09,Tell the Wind and Fire,17,3,Books,45.51,45.51,0.0,0
50d5a7b861ed1c54,Tell Me Three Things,50,1,Books,41.81,41.81,0.0,0
1dba84766a5e87b8,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,29,4,Books,25.15,25.15,0.0,0
84bb29c53592ac40,Siddhartha,18,5,Books,34.22,34.22,0.0,0
59a8ae019b64f2a7,Shiver (The Wolves of Mercy Falls #1),15,5,Books,16.23,16.23,0.0,0
2973d38c2fbd7a5c,Remember Me?,15,3,Books,11.48,11.48,0.0,0
e958ae92f328c181,Red Dragon (Hannibal Lecter #1),24,3,Books,23.37,23.37,0.0,0
6036239d2ab349b7,Peak: Secrets from the New Science of Expertise,39,2,Books,16.28,16.28,0.0,0
a4ce39a3720cd679,My Mother Was Nuts,29,4,Books,31.63,31.63,0.0,0
12a90b90283b2e6d,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,19,5,Books,24.91,24.91,0.0,0
81c68492ccd72941,Maybe Something Beautiful: How Art Transformed a Neighborhood,8,1,Books,22.54,22.54,0.0,0
5e1a88d248599768,Lola and the Boy Next Door (Anna and the French Kiss #2),50,4,Books,23.63,23.63,0.0,0
7093cf549cd2e7de,Logan Kade (Fallen Crest High #5.5),1,2,Books,13.12,13.12,0.0,0
07e6810fd3236bda,Last One Home (New Beginnings #1),18,3,Books,59.98,59.98,0.0,0
8dde2ff3f6fcc0a3,Killing Floor (Jack Reacher #1),47,4,Books,31.49,31.49,0.0,0
44f545727e704187,Kill the Boy Band,50,5,Books,15.52,15.52,0.0,0
45045146dbf7b009,Isla and the Happily Ever After (Anna and the French Kiss #3),50,5,Books,48.13,48.13,0.0,0
7284d85428305f5a,If I Stay (If I Stay #1),15,5,Books,38.13,38.13,0.0,0
d219d4e325e6f204,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),15,2,Books,36.55,36.55,0.0,0
6c49258724f11770,Harry Potter and the Deathly Hallows (Harry Potter #7),15,1,Books,23.32,23.32,0.0,0
3fd83dcf37bf1bc0,"Fruits Basket, Vol. 5 (Fruits Basket #5)",42,1,Books,16.33,16.33,0.0,0
3fc124f59f3068e4,Foundation (Foundation (Publication Order) #1),40,1,Books,32.42,32.42,0.0,0
630e766f0a1987dd,Fool Me Once,15,1,Books,16.96,16.96,0.0,0
b28c7d07afa7063b,Find Her (Detective D.D. Warren #8),2,1,Books,22.37,22.37,0.0,0
75cc85cdbe9ad46b,Evicted: Poverty and Profit in the American City,2,1,Books,42.27,42.27,0.0,0
d5ad4c92d8bf26c9,Drama,15,2,Books,38.7,38.7,0.0,0
e46b1074b99ac4b6,Dracula the Un-Dead,24,5,Books,35.63,35.63,0.0,0
94bb629a3f6dd00b,Digital Fortress,18,5,Books,58.0,58.0,0.0,0
1c0a38899c82b60a,"Death Note, Vol. 5: Whiteout (Death Note #5)",42,1,Books,52.41,52.41,0.0,0
bcf567421c581f0a,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",29,3,Books,32.35,32.35,0.0,0
429b4a811bef386c,Critique of Pure Reason,33,1,Books,20.75,20.75,0.0,0
b54d7416bb445989,Booked,34,5,Books,17.49,17.49,0.0,0
ad5e078beceaeb4a,"Blue Lily, Lily Blue (The Raven Cycle #3)",15,5,Books,34.13,34.13,0.0,0
612369a5947a012e,Approval Junkie: Adventures in Caring Too Much,5,5,Books,58.81,58.81,0.0,0
f36d24c309e87e5b,An Abundance of Katherines,50,5,Books,10.0,10.0,0.0,0
add33db6ff80db24,America's War for the Greater Middle East: A Military History,23,2,Books,51.22,51.22,0.0,0
d9290e99f189ce84,Alight (The Generations Trilogy #2),15,4,Books,58.59,58.59,0.0,0
cf3b86489890b9f2,A Girl's Guide to Moving On (New Beginnings #2),38,1,Books,31.3,31.3,0.0,0
03cbb67c0f990d87,A Game of Thrones (A Song of Ice and Fire #1),2,2,Books,46.42,46.42,0.0,0
f2c8f4b4c94d5c5c,A Feast for Crows (A Song of Ice and Fire #4),17,4,Books,17.21,17.21,0.0,0
89a89e76f3516357,A Clash of Kings (A Song of Ice and Fire #2),2,3,Books,10.79,10.79,0.0,0
a8f4577a48023344,Vogue Colors A to Z: A Fashion Coloring Book,15,4,Books,52.35,52.35,0.0,0
d4de23aa98acc65b,The Shining (The Shining #1),15,3,Books,27.88,27.88,0.0,0
6053ddf69c967d5f,The Pilgrim's Progress,11,2,Books,50.26,50.26,0.0,0
9cc207168a03470d,The Perfect Play (Play by Play #1),38,3,Books,59.99,59.99,0.0,0
011674f4a3834b8d,The Passion of Dolssa,22,5,Books,28.32,28.32,0.0,0
6a57286a8890d8c5,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,29,3,Books,38.71,38.71,0.0,0
6d2f70d9424f41a1,The Hunger Games (The Hunger Games #1),15,5,Books,29.85,29.85,0.0,0
6587f46697fc4443,The Hound of the Baskervilles (Sherlock Holmes #5),11,2,Books,14.82,14.82,0.0,0
45033bdf3d9ed158,The Gunning of America: Business and the Making of American Gun Culture,29,4,Books,16.81,16.81,0.0,0
c65ee14957c0fa5c,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,29,2,Books,28.23,28.23,0.0,0
ff2dffba388d9922,The Demonists (Demonist #1),17,2,Books,52.11,52.11,0.0,0
df53c2948b32bde3,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",42,2,Books,27.88,27.88,0.0,0
9c4d061c1e2fe6bf,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),47,3,Books,59.71,59.71,0.0,0
8930013d06942df1,The Beast (Black Dagger Brotherhood #14),17,5,Books,46.08,46.08,0.0,0
31f5bbf4974d29c9,Some Women,49,5,Books,13.73,13.73,0.0,0
38199c5d7da0c0ef,Shopaholic Ties the Knot (Shopaholic #3),49,5,Books,48.39,48.39,0.0,0
ae884ac655d6ee3e,Paper and Fire (The Great Library #2),17,5,Books,49.45,49.45,0.0,0
5de4baa88061a77a,Outlander (Outlander #1),15,5,Books,19.67,19.67,0.0,0
2ba5ccc84d35006c,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",26,3,Books,12.36,12.36,0.0,0
3a95f5a2df4ff921,No One Here Gets Out Alive,26,5,Books,20.02,20.02,0.0,0
869d20b3b8128230,Night Shift (Night Shift #1-20),24,4,Books,12.75,12.75,0.0,0
70b585c9d0f15725,Needful Things,24,4,Books,47.51,47.51,0.0,0
5212c6acea3359e5,Mockingjay (The Hunger Games #3),15,4,Books,20.44,20.44,0.0,0
81d4191030b9704b,Misery,24,2,Books,34.79,34.79,0.0,0
deda806b68b0aa11,Little Women (Little Women #1),11,4,Books,28.07,28.07,0.0,0
670a2773607d785d,It,24,3,Books,25.01,25.01,0.0,0
ac337893a9fe0085,Harry Potter and the Sorcerer's Stone (Harry Potter #1),15,3,Books,13.9,13.9,0.0,0
eff24325e0ede639,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),50,4,Books,24.17,24.17,0.0,0
5a6b7155f2797537,Harry Potter and the Order of the Phoenix (Harry Potter #5),17,4,Books,31.63,31.63,0.0,0
73f4f87dd936ee5c,Harry Potter and the Half-Blood Prince (Harry Potter #6),17,5,Books,48.75,48.75,0.0,0
c7c4f55b7321cba7,Harry Potter and the Chamber of Secrets (Harry Potter #2),17,1,Books,14.74,14.74,0.0,0
23310ce84d3c9f85,Gone with the Wind,11,3,Books,32.49,32.49,0.0,0
ddbc5530d2939d49,God Is Not Great: How Religion Poisons Everything,29,1,Books,27.8,27.8,0.0,0
5eff05e59f905a49,Girl With a Pearl Earring,22,1,Books,26.77,26.77,0.0,0
8fff1084aa085a13,"Fruits Basket, Vol. 4 (Fruits Basket #4)",42,4,Books,50.44,50.44,0.0,0
ad15a9a139919918,Far From True (Promise Falls Trilogy #2),47,2,Books,34.93,34.93,0.0,0
2b69d289279aabfd,Dark Lover (Black Dagger Brotherhood #1),38,1,Books,12.87,12.87,0.0,0
a2dc754afb69bb32,Confessions of a Shopaholic (Shopaholic #1),15,2,Books,48.94,48.94,0.0,0
aaebac5fda798b1b,Changing the Game (Play by Play #2),38,3,Books,13.38,13.38,0.0,0
2798974abc8a58a8,Candide,11,3,Books,58.63,58.63,0.0,0
0812f54c93d726ce,Can You Keep a Secret?,49,1,Books,21.94,21.94,0.0,0
78a4ac98191ac675,Atlas Shrugged,18,5,Books,26.58,26.58,0.0,0
1451b55e5e56bb89,Animal Farm,11,3,Books,57.22,57.22,0.0,0
aead11697d14ea36,A Walk to Remember,38,1,Books,56.43,56.43,0.0,0
f6ae39568db1130e,A New Earth: Awakening to Your Life's Purpose,44,5,Books,55.65,55.65,0.0,0
d12ca4020c2f602e,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",37,1,Books,27.62,27.62,0.0,0
6e9403f00acd6752,'Salem's Lot,24,4,Books,49.56,49.56,0.0,0
634b7165c96ebb9f,Zero History (Blue Ant #3),15,1,Books,34.77,34.77,0.0,0
5a7ff9aaa3168878,Wuthering Heights,11,3,Books,17.73,17.73,0.0,0
5d55202da0252627,World War Z: An Oral History of the Zombie War,15,1,Books,21.8,21.8,0.0,0
d30b9215c72cca87,Wild: From Lost to Found on the Pacific Crest Trail,15,3,Books,46.02,46.02,0.0,0
07bb35158d9dd3d2,"Where'd You Go, Bernadette",15,1,Books,18.13,18.13,0.0,0
dab0196cd5fc8e5e,When You Are Engulfed in Flames,25,5,Books,30.89,30.89,0.0,0
06bab964fd536971,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,29,3,Books,31.95,31.95,0.0,0
be3db344a845580b,We Are All Completely Beside Ourselves,12,1,Books,24.04,24.04,0.0,0
0e4e2d31c2fb3aad,Walk the Edge (Thunder Road #2),50,3,Books,32.36,32.36,0.0,0
7feac4000cbc5859,Voyager (Outlander #3),22,5,Books,21.07,21.07,0.0,0
52aa3d79b1cee455,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,29,3,Books,50.66,50.66,0.0,0
4672d10b9b1e7a05,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,19,2,Books,13.66,13.66,0.0,0
b830685072fa871f,"Unstuffed: Decluttering Your Home, Mind, and Soul",29,1,Books,58.09,58.09,0.0,0
599a4f98bb193368,Under the Banner of Heaven: A Story of Violent Faith,29,1,Books,30.0,30.0,0.0,0
61bc8167c9680283,Two Boys Kissing,50,2,Books,32.74,32.74,0.0,0
b53078de0147f6bf,Twilight (Twilight #1),15,2,Books,41.93,41.93,0.0,0
8ebad30219b8679c,Twenties Girl,49,2,Books,42.8,42.8,0.0,0
2173a2ce35f6ace1,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",29,1,Books,53.51,53.51,0.0,0
57f755143ee96fd4,Three-Martini Lunch,18,3,Books,23.21,23.21,0.0,0
719d72f3ee512dc6,"Thinking, Fast and Slow",36,1,Books,21.14,21.14,0.0,0
75fed6a47f69859d,The Wild Robot,8,3,Books,56.07,56.07,0.0,0
a33ed2e6068df53e,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",42,3,Books,14.41,14.41,0.0,0
813cff2aefa5d1f0,The Undomestic Goddess,49,4,Books,45.75,45.75,0.0,0
2b685187f55c5d31,The Travelers,47,1,Books,15.77,15.77,0.0,0
224fa77d4b248046,The Tipping Point: How Little Things Can Make a Big Difference,2,2,Books,10.02,10.02,0.0,0
3d15714d4d3d15dd,The Thing About Jellyfish,8,1,Books,48.77,48.77,0.0,0
49f24193f0b961e6,The Stand,24,2,Books,57.86,57.86,0.0,0
742702d662a71410,The Smitten Kitchen Cookbook,19,1,Books,23.59,23.59,0.0,0
f06039c29b5891fa,The Silkworm (Cormoran Strike #2),27,5,Books,23.05,23.05,0.0,0
91eb9605998a7c03,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",42,5,Books,55.55,55.55,0.0,0
322a9e34d87f54b1,The Rose & the Dagger (The Wrath and the Dawn #2),17,4,Books,58.64,58.64,0.0,0
366a236aa1ea6f07,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),48,1,Books,23.21,23.21,0.0,0
1a5044d233936b1a,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),6,3,Books,42.57,42.57,0.0,0
0e92ccf1bd39e68f,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),40,1,Books,10.92,10.92,0.0,0
e2d47e82c50d41d9,The Rest Is Noise: Listening to the Twentieth Century,2,1,Books,34.77,34.77,0.0,0
3c456328b04a8ee8,The Red Tent,22,5,Books,35.66,35.66,0.0,0
0e7beedf0ee9380c,The Purpose Driven Life: What on Earth Am I Here for?,2,3,Books,37.19,37.19,0.0,0
969f6c7e86554814,The Purest Hook (Second Circle Tattoos #3),38,1,Books,12.25,12.25,0.0,0
b9f6305a3d650e2c,The Picture of Dorian Gray,11,2,Books,29.7,29.7,0.0,0
fa26798728f5208f,The Paris Wife,15,3,Books,36.8,36.8,0.0,0
ee441c8e027caa66,The Obsession,38,1,Books,45.43,45.43,0.0,0
29d6d87f3418638b,The Nightingale,18,4,Books,26.26,26.26,0.0,0
3e42ac0f4d43320f,The New Guy (and Other Senior Year Distractions),50,3,Books,44.92,44.92,0.0,0
6263c1d2997b8ce0,The Nanny Diaries (Nanny #1),49,5,Books,52.53,52.53,0.0,0
0baf71623648413a,The Name of God is Mercy,29,2,Books,37.25,37.25,0.0,0
4266f48a0aa1c37d,The Maze Runner (The Maze Runner #1),15,1,Books,20.93,20.93,0.0,0
36c15687f5ab0f7c,The Lover's Dictionary,15,2,Books,58.09,58.09,0.0,0
cf2f27fdf94ba20e,The Lonely Ones,8,5,Books,43.59,43.59,0.0,0
70c7c3ca7f9b2728,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,7,3,Books,33.92,33.92,0.0,0
476c7972e9b41891,The Last Painting of Sara de Vos,22,2,Books,55.55,55.55,0.0,0
35e69a79d2b1e804,"The Land of 10,000 Madonnas",50,4,Books,29.64,29.64,0.0,0
554e9e2d532b3a87,The Infinities,18,1,Books,27.41,27.41,0.0,0
ff6bb30dd0c482a6,The Husband's Secret,18,5,Books,52.51,52.51,0.0,0
a8b0ea6490bc818f,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),2,3,Books,47.8,47.8,0.0,0
b5da59dd177eb36b,The Guns of August,23,2,Books,14.54,14.54,0.0,0
4a0a276409968a73,The Guernsey Literary and Potato Peel Pie Society,22,1,Books,49.53,49.53,0.0,0
c88422d8959260ab,The Goldfinch,15,3,Books,43.58,43.58,0.0,0
e2dac1f4739e0bd5,The Giver (The Giver Quartet #1),15,1,Books,12.3,12.3,0.0,0
92dcc54a27107a37,The Girl with All the Gifts,24,3,Books,49.47,49.47,0.0,0
bfa9cb304075d3e8,The Girl Who Played with Fire (Millennium Trilogy #2),15,2,Books,22.14,22.14,0.0,0
8f5d16a5a9bd58b2,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),2,1,Books,57.48,57.48,0.0,0
dd003e904727281a,The Exiled,27,3,Books,43.45,43.45,0.0,0
b3f2bc2cefb35f05,"The End of Faith: Religion, Terror, and the Future of Reason",2,4,Books,22.13,22.13,0.0,0
c6bf14cb901c63ac,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",39,4,Books,13.03,13.03,0.0,0
63c0826ef59eae66,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",39,5,Books,57.35,57.35,0.0,0
a6ab0cb7106a67f2,The Devil Wears Prada (The Devil Wears Prada #1),49,1,Books,44.29,44.29,0.0,0
f51062bf579507d9,The Demon-Haunted World: Science as a Candle in the Dark,15,4,Books,52.25,52.25,0.0,0
b22362b434e8ee62,The Day the Crayons Came Home (Crayons),8,5,Books,26.33,26.33,0.0,0
dabf11918b48b40c,The Da Vinci Code (Robert Langdon #2),18,2,Books,22.96,22.96,0.0,0
1be6d3b121865edb,The Cuckoo's Calling (Cormoran Strike #1),27,1,Books,19.21,19.21,0.0,0
cad70d6ffd53912f,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),11,4,Books,26.78,26.78,0.0,0
23707d3ddf14a999,The Complete Poems,2,5,Books,41.32,41.32,0.0,0
487449f4f6322f0f,The Catcher in the Rye,2,1,Books,24.55,24.55,0.0,0
b7f475238ed50429,The Cat in the Hat (Beginner Books B-1),8,2,Books,16.26,16.26,0.0,0
970bd3316219e7dc,The Case for Christ (Cases for Christianity),2,1,Books,47.84,47.84,0.0,0
a75e274c8814b539,The Book Thief,15,2,Books,53.49,53.49,0.0,0
08decd9664e5d56e,The Book of Basketball: The NBA According to The Sports Guy,45,5,Books,44.84,44.84,0.0,0
cd3dcd83bb002e78,The Blind Side: Evolution of a Game,2,5,Books,53.71,53.71,0.0,0
b04a6a0db525857d,The Autobiography of Malcolm X,15,2,Books,23.43,23.43,0.0,0
311634df10651e05,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",19,3,Books,34.32,34.32,0.0,0
2858ac90c4758e1f,The Art of Fielding,18,1,Books,22.1,22.1,0.0,0
61002f3b7ba5d780,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",39,2,Books,25.83,25.83,0.0,0
a11ae5f07572ef49,Stiff: The Curious Lives of Human Cadavers,29,3,Books,36.74,36.74,0.0,0
f08667e4c0458f37,Spilled Milk: Based on a True Story,29,1,Books,49.51,49.51,0.0,0
ac27ab4bcd9c492e,Something Borrowed (Darcy & Rachel #1),49,5,Books,48.96,48.96,0.0,0
3fc9d51d1c4d6ba7,Something Blue (Darcy & Rachel #2),49,1,Books,54.62,54.62,0.0,0
feaaae90514eb2ac,Soldier (Talon #3),17,2,Books,24.72,24.72,0.0,0
c57d3c96af23c297,Shopaholic & Baby (Shopaholic #5),15,2,Books,46.45,46.45,0.0,0
07806456878931bc,Seven Days in the Art World,2,2,Books,52.33,52.33,0.0,0
281a244ce1954711,Seven Brief Lessons on Physics,39,4,Books,30.6,30.6,0.0,0
510832818edb6fbc,Scarlet (The Lunar Chronicles #2),50,4,Books,14.57,14.57,0.0,0
5b2cd5b31a510848,Sarah's Key,2,1,Books,46.29,46.29,0.0,0
7b870bf85d01c2dc,"Saga, Volume 3 (Saga (Collected Editions) #3)",42,5,Books,21.57,21.57,0.0,0
28921443f052bea6,Running with Scissors,5,4,Books,12.91,12.91,0.0,0
b4f5672f68ec3a83,Rogue Lawyer (Rogue Lawyer #1),2,3,Books,50.11,50.11,0.0,0
89cad3f37c9ce226,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",29,4,Books,41.67,41.67,0.0,0
8e9dd8431170c09e,Rework,7,2,Books,44.88,44.88,0.0,0
ecdf73ee66c33b17,Reservations for Two,38,3,Books,11.1,11.1,0.0,0
4c8ece50736f9e88,Red: The True Story of Red Riding Hood,8,3,Books,28.54,28.54,0.0,0
2ef5dc7e278e562a,Ready Player One,40,4,Books,19.07,19.07,0.0,0
3c565df219ba3274,Quiet: The Power of Introverts in a World That Can't Stop Talking,15,1,Books,43.55,43.55,0.0,0
9707989a439757b4,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),42,3,Books,43.63,43.63,0.0,0
cb62418129b864a3,Persepolis: The Story of a Childhood (Persepolis #1-2),42,1,Books,39.13,39.13,0.0,0
